% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
% 
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 
@relation elevators
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {<=0.017,(0.017;0.019],(0.019;0.02],(0.02;0.024],>0.024}

@data
-208.0,-16.0,-0.17,-0.08,-0.2,-6.0,8.0,-0.028,1.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,(0.017;0.019]
-680.0,47.0,-0.1,0.17,1.5,-10.0,-16.0,-0.013,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
110.0,15.0,-0.04,0.0,0.6,-9.0,3.0,-0.009,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-163.0,-32.0,-0.26,0.09,0.2,-19.0,9.0,-0.012,-0.3,-0.0011,-0.0013,-0.0013,-0.0014,0.0002,0.0,0.0001,0.0,-0.0014,(0.017;0.019]
-612.0,-33.0,0.11,0.18,-0.9,-17.0,-8.0,0.018,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
13.0,-14.0,0.12,-0.02,-0.5,-12.0,8.0,0.005,0.0,-0.0008,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-289.0,-6.0,0.16,0.05,-0.4,-7.0,-5.0,0.001,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-237.0,-27.0,0.38,-0.04,-1.4,-8.0,-4.0,0.005,2.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-434.0,-66.0,0.71,0.05,0.7,-15.0,8.0,0.003,-1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
-246.0,-28.0,-0.43,0.03,-1.0,-8.0,-1.0,-0.002,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-166.0,21.0,0.28,0.13,-0.7,-11.0,-10.0,-0.004,-0.2,-0.0005,-0.0007,-0.0007,-0.0007,0.0002,0.0,0.0,0.0,-0.0007,(0.017;0.019]
133.0,-51.0,0.26,0.08,1.7,-14.0,0.0,-0.001,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,(0.017;0.019]
370.0,-37.0,0.04,-0.04,-1.5,-8.0,6.0,-0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-845.0,-37.0,-0.62,0.11,1.2,-9.0,-5.0,-0.041,0.7,-0.0009,-0.0013,-0.0013,-0.0013,0.0005,0.0,0.0,0.0,-0.0013,(0.017;0.019]
192.0,-18.0,0.05,0.04,0.1,-7.0,-2.0,-0.021,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
327.0,-14.0,-0.21,0.07,0.9,-10.0,-4.0,-0.021,0.4,-0.0007,-0.001,-0.001,-0.001,0.0003,0.0,0.0,0.0,-0.001,(0.017;0.019]
-163.0,-43.0,0.36,0.01,-0.6,-19.0,9.0,0.017,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
323.0,16.0,-0.17,-0.03,-0.7,-7.0,12.0,0.01,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
115.0,-14.0,-0.09,0.05,1.3,-10.0,-2.0,-0.023,-0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,(0.017;0.019]
265.0,-51.0,-0.27,-0.07,0.3,-8.0,8.0,-0.003,-0.2,-0.0004,-0.0005,-0.0005,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,(0.017;0.019]
496.0,4.0,0.29,0.04,-0.6,-6.0,-4.0,0.004,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
496.0,34.0,0.17,0.02,-0.2,-11.0,4.0,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-266.0,34.0,-0.39,0.11,-0.4,-16.0,1.0,-0.004,0.0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,(0.017;0.019]
255.0,-40.0,0.16,-0.06,-1.3,-11.0,11.0,-0.003,-0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
61.0,-24.0,-0.53,-0.04,-2.1,-9.0,-2.0,0.026,0.9,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,(0.017;0.019]
564.0,-2.0,-0.58,-0.06,1.4,-9.0,10.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
173.0,-57.0,0.36,-0.05,-1.4,-8.0,7.0,0.019,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,(0.017;0.019]
-388.0,10.0,0.13,0.16,-0.7,-7.0,-17.0,-0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-189.0,-45.0,0.01,0.05,0.8,-6.0,-7.0,-0.024,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,(0.017;0.019]
-28.0,-5.0,0.33,0.04,1.6,-4.0,-6.0,-0.009,0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
178.0,-37.0,0.05,-0.08,1.0,-5.0,8.0,-0.009,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-36.0,-37.0,0.4,0.02,-0.4,-7.0,-2.0,0.013,-0.1,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0,-0.0001,0.0,-0.0002,(0.017;0.019]
17.0,70.0,0.21,-0.17,-1.0,-7.0,16.0,0.01,0.3,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,-0.0001,0.0,-0.0002,(0.017;0.019]
269.0,3.0,-0.11,0.05,-1.7,-8.0,8.0,0.01,-3.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-457.0,8.0,-0.7,0.12,-1.7,-18.0,-2.0,0.02,0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
183.0,-21.0,0.58,0.13,0.5,-11.0,-6.0,-0.017,-1.4,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,(0.017;0.019]
134.0,-3.0,-0.39,-0.2,-0.2,-11.0,26.0,-0.005,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
347.0,-30.0,0.2,-0.03,-1.0,-7.0,0.0,0.01,1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-276.0,10.0,-0.05,0.21,-0.5,-15.0,-14.0,0.003,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,(0.017;0.019]
-171.0,-25.0,0.15,0.02,-1.4,-11.0,3.0,0.007,0.0,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,(0.017;0.019]
4.0,-5.0,-0.16,0.12,1.7,-9.0,-9.0,-0.047,-0.9,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,(0.017;0.019]
-471.0,-13.0,0.08,0.13,1.2,-13.0,-12.0,-0.023,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,(0.017;0.019]
521.0,-46.0,0.05,-0.04,-0.6,-12.0,8.0,0.018,0.0,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-52.0,19.0,0.43,0.23,-2.1,-16.0,-14.0,0.019,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
174.0,-7.0,0.14,-0.04,-1.0,-12.0,10.0,0.027,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
277.0,-43.0,-0.17,-0.03,-0.8,-9.0,6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-147.0,15.0,0.06,0.13,0.5,-7.0,-13.0,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
117.0,6.0,-0.25,0.02,0.3,-10.0,2.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
229.0,-14.0,0.01,-0.16,-0.5,-8.0,20.0,0.009,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-87.0,3.0,0.28,0.15,0.9,-10.0,-13.0,-0.012,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
-25.0,33.0,-0.16,0.1,-0.7,-9.0,-9.0,-0.005,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,(0.017;0.019]
-402.0,-3.0,-0.13,0.11,-0.7,-17.0,2.0,0.016,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,(0.017;0.019]
-234.0,-5.0,-0.02,0.03,1.0,-5.0,-3.0,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
242.0,-25.0,-0.2,0.06,-1.2,-7.0,2.0,0.016,-2.7,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,(0.017;0.019]
631.0,-17.0,0.11,0.1,-1.0,-11.0,-5.0,0.022,-2.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-165.0,30.0,-0.14,-0.02,0.7,-9.0,5.0,0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
465.0,-25.0,-0.48,0.16,0.3,-11.0,2.0,-0.01,-2.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,(0.017;0.019]
-389.0,-22.0,0.27,-0.06,-0.4,-7.0,-8.0,0.006,1.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-134.0,-6.0,-0.09,0.02,1.2,-6.0,1.0,-0.021,-0.3,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,(0.017;0.019]
163.0,15.0,0.4,0.02,-0.6,-6.0,-2.0,0.008,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,(0.017;0.019]
320.0,-5.0,0.41,0.07,0.8,-9.0,-6.0,-0.02,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,(0.017;0.019]
310.0,3.0,0.56,-0.03,-0.6,-17.0,15.0,0.01,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
79.0,-34.0,-0.69,0.02,-1.2,-8.0,-6.0,0.012,0.3,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-144.0,-25.0,-0.17,0.03,0.7,-15.0,8.0,0.007,0.0,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,(0.017;0.019]
-405.0,-2.0,-0.14,0.14,-0.4,-11.0,-11.0,-0.003,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-56.0,-26.0,0.24,0.01,1.1,-9.0,1.0,-0.005,0.0,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,(0.017;0.019]
27.0,2.0,-0.01,0.01,-0.5,-10.0,3.0,-0.002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
164.0,-27.0,0.24,-0.03,0.7,-9.0,5.0,0.01,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
122.0,-25.0,-0.34,0.02,0.2,-16.0,10.0,-0.012,0.1,-0.0009,-0.0011,-0.0011,-0.0012,0.0003,0.0,0.0001,0.0,-0.0012,(0.017;0.019]
42.0,-12.0,0.07,-0.16,0.3,-10.0,20.0,0.001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
315.0,-15.0,0.57,-0.02,-0.2,-10.0,6.0,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
135.0,-18.0,0.42,0.01,0.8,-10.0,3.0,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-82.0,-3.0,0.31,-0.15,-1.3,-12.0,7.0,0.019,4.6,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-145.0,8.0,-0.15,0.02,0.5,-7.0,0.0,-0.009,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-121.0,-15.0,0.35,-0.11,-0.5,-11.0,8.0,0.014,1.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
297.0,-15.0,0.27,-0.05,-0.4,-8.0,8.0,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
218.0,37.0,0.14,0.29,0.3,-6.0,-21.0,0.005,-4.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-268.0,9.0,-0.2,0.14,-0.5,-10.0,-12.0,-0.003,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
209.0,-2.0,0.24,0.03,-1.0,-11.0,2.0,0.021,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
202.0,3.0,0.12,-0.01,-1.0,-7.0,1.0,0.01,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
113.0,-14.0,-0.29,-0.03,1.2,-5.0,3.0,-0.011,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-140.0,-57.0,0.56,0.08,1.1,-10.0,-3.0,-0.011,-0.5,-0.0008,-0.0009,-0.0009,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,(0.017;0.019]
-227.0,-24.0,0.07,0.19,1.3,-15.0,-12.0,-0.041,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,(0.017;0.019]
22.0,-31.0,-0.33,0.01,0.0,-6.0,0.0,-0.01,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
153.0,-26.0,0.46,0.05,0.8,-10.0,-2.0,-0.009,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
212.0,-41.0,0.15,0.06,-0.9,-8.0,-5.0,0.007,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-21.0,-49.0,-0.02,0.1,-1.1,-12.0,-4.0,0.017,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
271.0,34.0,0.06,0.01,-0.3,-6.0,0.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-314.0,-44.0,0.36,-0.25,0.7,-9.0,21.0,-0.005,3.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-120.0,-16.0,-0.33,-0.03,-0.9,-7.0,4.0,-0.005,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-427.0,-3.0,-0.71,0.0,0.1,-10.0,-17.0,0.002,3.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-227.0,-17.0,0.31,0.16,0.4,-19.0,1.0,-0.009,-0.4,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,(0.017;0.019]
-275.0,-10.0,0.34,0.03,-1.8,-9.0,-2.0,0.018,-0.1,-0.0004,-0.0003,-0.0003,-0.0002,-0.0002,0.0,-0.0002,0.0,-0.0002,(0.017;0.019]
-98.0,-20.0,0.1,-0.11,0.6,-5.0,0.0,-0.011,3.3,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,(0.017;0.019]
88.0,-10.0,-0.14,-0.01,0.5,-7.0,4.0,-0.006,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-135.0,-5.0,0.44,0.03,-0.4,-10.0,1.0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
327.0,2.0,0.2,0.04,0.9,-5.0,-4.0,-0.012,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
441.0,-39.0,-0.26,0.01,-1.3,-8.0,3.0,0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.017;0.019]
-56.0,5.0,-0.32,0.13,-1.7,-9.0,-12.0,0.007,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-250.0,16.0,0.41,0.09,-0.2,-10.0,-5.0,0.011,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-182.0,0.0,-0.22,0.16,-0.7,-12.0,-12.0,0.002,0.0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-195.0,13.0,0.41,0.06,0.7,-14.0,2.0,0.009,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
459.0,-18.0,0.26,-0.06,-0.7,-7.0,8.0,0.011,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,(0.017;0.019]
-159.0,-44.0,0.05,0.0,0.1,-8.0,2.0,0.006,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
203.0,-48.0,0.54,0.03,0.7,-18.0,9.0,-0.011,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,(0.017;0.019]
-102.0,-21.0,-0.07,0.02,0.1,-6.0,-2.0,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-233.0,-39.0,0.2,0.04,1.8,-4.0,4.0,-0.008,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-223.0,26.0,-0.43,0.02,1.3,-5.0,-2.0,-0.016,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
-101.0,-53.0,0.59,-0.01,-0.2,-11.0,-3.0,0.017,0.5,-0.0006,-0.0005,-0.0005,-0.0003,-0.0002,0.0,-0.0003,0.0,-0.0003,(0.017;0.019]
-36.0,9.0,0.01,-0.03,0.6,-5.0,2.0,-0.005,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-102.0,38.0,0.19,0.05,1.7,-4.0,-6.0,-0.01,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
-252.0,4.0,-0.26,0.14,-2.0,-8.0,-15.0,0.013,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
-69.0,-70.0,0.39,-0.04,-0.4,-10.0,-10.0,0.009,3.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
552.0,7.0,0.12,0.04,1.2,-10.0,-1.0,-0.016,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.017;0.019]
318.0,15.0,0.14,0.02,-1.0,-7.0,-3.0,0.008,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
80.0,17.0,0.17,0.02,-0.5,-6.0,-1.0,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,(0.017;0.019]
38.0,14.0,-0.08,0.11,-0.3,-10.0,-9.0,0.003,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.017;0.019]
272.0,15.0,0.13,0.04,-1.3,-7.0,-3.0,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.017;0.019]
74.0,-28.0,0.57,0.12,0.6,-10.0,-15.0,-0.007,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.017;0.019]
-122.0,-7.0,-0.41,0.22,0.6,-18.0,-8.0,-0.003,-0.2,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,(0.019;0.02]
335.0,-12.0,-0.09,-0.05,-0.2,-7.0,7.0,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.019;0.02]
370.0,23.0,0.11,-0.09,0.9,-5.0,10.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.019;0.02]
234.0,-11.0,-0.3,0.0,0.3,-7.0,1.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.019;0.02]
364.0,-28.0,0.11,-0.11,2.0,-8.0,14.0,0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,(0.019;0.02]
-327.0,-14.0,0.07,0.13,1.8,-16.0,-2.0,-0.013,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,(0.019;0.02]
157.0,-18.0,0.25,-0.02,0.3,-10.0,5.0,0.009,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.019;0.02]
256.0,-25.0,-0.14,-0.05,-0.8,-7.0,6.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.019;0.02]
46.0,-70.0,0.3,0.19,-0.6,-11.0,-17.0,0.013,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,(0.019;0.02]
-135.0,37.0,0.23,0.19,0.8,-12.0,-15.0,-0.017,0.2,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0002,0.0,-0.001,(0.019;0.02]
214.0,13.0,0.21,0.01,-0.7,-8.0,-9.0,0.01,2.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,(0.019;0.02]
162.0,-25.0,-0.08,0.02,0.5,-9.0,2.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,(0.019;0.02]
292.0,-61.0,0.09,-0.04,0.1,-10.0,7.0,0.018,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,(0.019;0.02]
-64.0,15.0,0.71,0.08,-0.5,-14.0,1.0,-0.001,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.019;0.02]
316.0,-4.0,0.3,0.01,0.9,-11.0,4.0,-0.007,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.019;0.02]
-327.0,17.0,-0.15,0.21,-1.5,-16.0,-11.0,0.011,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.019;0.02]
-638.0,-24.0,0.07,0.06,0.4,-13.0,1.0,0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,(0.019;0.02]
109.0,26.0,-0.05,0.01,1.6,-8.0,-3.0,-0.009,0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,(0.019;0.02]
162.0,-32.0,-0.02,-0.04,1.7,-12.0,0.0,-0.026,1.7,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,(0.019;0.02]
