% This database was designed on the basis of data provided by US Census
% Bureau [http://www.census.gov] (under Lookup Access
% [http://www.census.gov/cdrom/lookup]: Summary Tape File 1). The data
% were collected as part of the 1990 US census. These are mostly counts
% cumulated at different survey levels. For the purpose of this data set
% a level State-Place was used. Data from all states was obtained. Most
% of the counts were changed into appropriate proportions.  There are 4
% different data sets obtained from this database: House(8H) House(8L)
% House(16H) House(16L) These are all concerned with predicting the
% median price of the house in the region based on demographic
% composition and a state of housing market in the region. A number in
% the name signifies the number of attributes of the data set. A
% following letter denotes a very rough approximation to the difficulty
% of the task. For Low task difficulty, more correlated attributes were
% chosen as signified by univariate smooth fit of that input on the
% target. Tasks with High difficulty have had their attributes chosen to
% make the modelling more difficult due to higher variance or lower
% correlation of the inputs to the target.
% 
% Original source: DELVE repository of data. 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 22784 cases, 9 continuous attributes.
@relation house_8L.arff
@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute class {<=18400.0,(18400.0;28100.0],(28100.0;39800.0],(39800.0;65200.0],>65200.0}

@data
1989.0,0.0098861,0.5051944,0.8144796,0.0120664,0.3047619,5.9202989,0.5,(39800.0;65200.0]
4785.0,0.0322789,0.3366233,0.4449321,0.0087774,0.0565217,6.053992,0.1538462,(39800.0;65200.0]
746.0,0.0011265,0.4660158,0.8364611,0.8820375,0.1777778,5.6462963,0.375,(39800.0;65200.0]
575.0,0.0006246,0.4472205,0.7426087,0.0,0.125,5.9583333,0.75,(39800.0;65200.0]
237.0,0.0044379,0.489645,0.7932489,0.0,0.1,5.8787879,1.0,(39800.0;65200.0]
9689.0,0.0069274,0.5125876,0.6385592,0.0080504,0.0683012,6.3699122,0.5641026,(39800.0;65200.0]
279.0,0.0050697,0.4803549,0.7419355,0.0,0.4,6.1705069,1.0,(39800.0;65200.0]
6968.0,0.0049948,0.4959417,0.7230195,0.0180827,0.0807393,5.7072233,0.5060241,(39800.0;65200.0]
2967.0,0.007542,0.4104674,0.6410516,0.0010111,0.0771429,6.6561315,0.7037037,(39800.0;65200.0]
1075.0,0.0035393,0.5505148,0.8548837,0.1581395,0.4102564,5.907027,0.4375,(39800.0;65200.0]
329.0,0.001227,0.5153374,0.7112462,0.006079,0.0740741,6.1733333,0.8333333,(39800.0;65200.0]
4450.0,0.0024793,0.4447199,0.7150562,0.018427,0.3317536,5.9749399,0.4,(39800.0;65200.0]
454.0,0.0103503,0.4872611,0.7444934,0.0066079,0.0555556,5.3234323,0.1666667,(39800.0;65200.0]
1918.0,0.0022953,0.4489288,0.7033368,0.3404588,0.1636364,6.2836134,0.5,(39800.0;65200.0]
448.0,0.000819,0.4766585,0.7165179,0.0044643,0.1818182,6.2705479,0.0,(39800.0;65200.0]
3199.0,0.0081909,0.5115097,0.5717412,0.110347,0.156682,5.8464541,0.7058824,(39800.0;65200.0]
1234.0,0.0026762,0.4927148,0.7252836,0.0024311,0.2660099,6.5175345,0.8703704,(39800.0;65200.0]
825.0,0.0037797,0.5485961,0.670303,0.0,0.0141176,6.2459283,0.8888889,(39800.0;65200.0]
7596.0,0.0052154,0.4739463,0.7036598,0.0933386,0.2587487,6.0648636,0.5778689,(39800.0;65200.0]
675.0,0.0005501,0.4834983,0.722963,0.0222222,0.3636364,6.7366167,0.875,(39800.0;65200.0]
45006.0,0.0098169,0.5141931,0.5951207,0.1079412,0.1323696,6.0290556,0.2912206,(39800.0;65200.0]
1373.0,0.0011813,0.5233314,0.6933722,0.0342316,0.1463415,6.0971098,0.5,(39800.0;65200.0]
182.0,0.0,0.4275618,0.7692308,0.0,0.25,6.1265823,0.5,(39800.0;65200.0]
266.0,0.0,0.542029,0.7669173,0.0075188,0.025641,5.2160804,0.0,(39800.0;65200.0]
518.0,0.0006734,0.4909091,0.7953668,0.0019305,0.3181818,5.6505747,0.7142857,(39800.0;65200.0]
329.0,0.0023866,0.4582339,0.6960486,0.0,0.0,6.4078431,0.0,(39800.0;65200.0]
943.0,0.0145764,0.4409353,0.8101803,0.0,0.0357143,5.020202,0.0,(39800.0;65200.0]
65.0,0.0111111,0.4555556,0.7538462,0.0,0.5,5.6981132,0.0,(39800.0;65200.0]
165.0,0.0,0.5162791,0.7515152,0.1515152,0.2631579,6.1287879,0.8,(39800.0;65200.0]
1049.0,0.0013556,0.376864,0.7683508,0.0104862,0.1796875,5.5053305,0.173913,(39800.0;65200.0]
425.0,0.0,0.4756944,0.7694118,0.0,0.0,6.117284,0.0,(39800.0;65200.0]
4249.0,0.0050613,0.4983272,0.7274653,0.0004707,0.1818182,6.256662,0.46875,(39800.0;65200.0]
405.0,0.0,0.4528302,0.6864198,0.2592593,0.1333333,6.3724138,0.5,(39800.0;65200.0]
19970.0,0.048507,0.4173676,0.5476715,0.0038057,0.1553398,6.1889461,0.4097222,(39800.0;65200.0]
1542.0,0.0031567,0.3961669,0.6919585,0.0006485,0.119403,6.2624254,0.5,(39800.0;65200.0]
31767.0,0.0054331,0.4843057,0.693361,0.1511946,0.12527,5.9272967,0.3793103,(39800.0;65200.0]
3700.0,0.0039538,0.5576943,0.7810811,0.1097297,0.326087,6.189466,0.2888889,(39800.0;65200.0]
1801.0,0.0048863,0.4894837,0.7690172,0.0,0.3163265,5.7481645,0.1935484,(39800.0;65200.0]
233.0,0.0014286,0.4742857,0.7725322,0.0,0.1666667,5.9016393,0.0,(39800.0;65200.0]
10016.0,0.0090909,0.4870699,0.6962859,0.1237021,0.1192722,5.9889338,0.5762712,(39800.0;65200.0]
333.0,0.0012594,0.5642317,0.7447447,0.0,0.3,5.9340659,0.6666667,(39800.0;65200.0]
117.0,0.0,0.4938272,0.7606838,0.025641,0.0,5.5869565,0.0,(39800.0;65200.0]
152.0,0.0144231,0.4927885,0.7697368,0.0,0.0,6.7610619,0.0,(39800.0;65200.0]
267.0,0.0015175,0.4992413,0.6554307,0.1610487,0.1190476,5.7142857,0.8,(39800.0;65200.0]
473.0,0.0,0.7739018,0.3509514,0.0084567,0.0714286,4.6145251,0.5,(39800.0;65200.0]
6320.0,0.0029172,0.4500771,0.7454114,0.1525316,0.2012103,5.8726403,0.5037594,(39800.0;65200.0]
3488.0,0.0029798,0.3967222,0.6771789,0.0427179,0.1276824,5.0616147,0.512605,(39800.0;65200.0]
12850.0,0.0159738,0.5142444,0.6828794,0.0235798,0.2039474,6.2135482,0.4919355,(39800.0;65200.0]
23983.0,0.0156108,0.5019685,0.6425802,0.2790727,0.2161141,6.4973126,0.5786408,(39800.0;65200.0]
2777.0,0.0010454,0.4720729,0.6503421,0.3766655,0.1818182,6.6109633,0.6875,(39800.0;65200.0]
896.0,0.0036645,0.502443,0.7823661,0.0100446,0.25,5.4407457,0.5555556,(39800.0;65200.0]
2133.0,0.0031943,0.4388642,0.6858884,0.0004688,0.1413043,6.0725505,0.7692308,(39800.0;65200.0]
1478.0,0.0043597,0.453406,0.623816,0.0027064,0.1944444,5.7375,0.1428571,(39800.0;65200.0]
266.0,0.0044183,0.5257732,0.6917293,0.0037594,0.1818182,5.3964497,0.5,(39800.0;65200.0]
1078.0,0.0034039,0.4875189,0.6345083,0.0120594,0.1754386,5.630303,0.4,(39800.0;65200.0]
301.0,0.0060901,0.4920828,0.7541528,0.0299003,0.3333333,5.8603604,0.5714286,(39800.0;65200.0]
536.0,0.0054479,0.5054479,0.8507463,0.0447761,0.1904762,5.6935123,0.0833333,(39800.0;65200.0]
645.0,0.0027894,0.4644351,0.6046512,0.2155039,0.1333333,6.620438,0.75,(39800.0;65200.0]
3236.0,0.0053667,0.4490161,0.6557478,0.0015451,0.2166667,6.5431607,0.2692308,(39800.0;65200.0]
161.0,0.0022422,0.5134529,0.7329193,0.0,0.0196078,5.9270073,1.0,(39800.0;65200.0]
170.0,0.0,0.5502283,0.7352941,0.0,0.0909091,6.1232877,1.0,(39800.0;65200.0]
847.0,0.0004117,0.5796624,0.8051948,0.0023613,0.1153846,5.7051672,0.6666667,(39800.0;65200.0]
14171.0,0.0053761,0.4509096,0.6522475,0.3430245,0.0847678,5.2520757,0.3256705,(39800.0;65200.0]
233.0,0.0015552,0.4898911,0.6866953,0.0085837,0.05,6.2208589,1.0,(39800.0;65200.0]
2552.0,0.0071157,0.4909867,0.6481191,0.0254702,0.1075269,6.4702381,0.55,(39800.0;65200.0]
4220.0,0.0028035,0.4819176,0.6604265,0.0336493,0.25,6.6417516,0.637931,(39800.0;65200.0]
526.0,0.0071048,0.4129663,0.6026616,0.0,0.0714286,4.7491525,0.6666667,(39800.0;65200.0]
1037.0,0.0043573,0.5112564,0.7936355,0.0086789,0.0932203,5.8714653,0.4545455,(39800.0;65200.0]
581.0,0.0,0.4988488,0.6781411,0.0,0.1463415,6.534279,0.0,(39800.0;65200.0]
2880.0,0.0102313,0.5060967,0.6850694,0.0885417,0.1004367,6.4470284,0.6521739,(39800.0;65200.0]
195.0,0.0,0.5111465,0.8564103,0.0,0.0,6.3888889,0.0,(39800.0;65200.0]
353.0,0.0077178,0.5126792,0.7422096,0.0793201,0.6,5.8820755,0.1666667,(39800.0;65200.0]
429.0,0.0,0.5,0.8065268,0.2424242,0.125,6.0609756,0.0,(39800.0;65200.0]
4009.0,0.02582,0.3484066,0.9925168,0.2771265,0.0,5.1111111,0.0,(39800.0;65200.0]
182.0,0.0,0.4787234,0.7197802,0.0,0.0,6.2302158,0.0,(39800.0;65200.0]
1664.0,0.0028565,0.4878049,0.7241587,0.0012019,0.1308411,5.9592502,0.6428571,(39800.0;65200.0]
1118.0,0.0065113,0.4671008,0.686941,0.0008945,0.0892857,5.8871166,0.6,(39800.0;65200.0]
2287.0,0.024572,0.3947368,0.6449497,0.0091823,0.1586207,6.3528399,0.3043478,(39800.0;65200.0]
214.0,0.0,0.4758065,0.7616822,0.0,0.3333333,6.408805,0.5,(39800.0;65200.0]
17.0,0.0545455,0.4545455,0.8823529,0.0,0.0,4.25,0.0,(39800.0;65200.0]
8395.0,0.0056693,0.4836512,0.7312686,0.1910661,0.1926702,5.9026244,0.3315217,(39800.0;65200.0]
12.0,0.0,0.6666667,0.75,0.0,0.0069204,3.6666667,1.0,(39800.0;65200.0]
85.0,0.0086207,0.4956897,0.7882353,0.0470588,0.25,5.8484848,0.0,(39800.0;65200.0]
508.0,0.0029049,0.513435,0.7480315,0.0,0.0,6.6073446,0.0,(39800.0;65200.0]
2339.0,0.0018712,0.4947762,0.735357,0.0602822,0.1058824,5.8939951,0.3888889,(39800.0;65200.0]
27.0,0.0,0.4918033,0.8518519,0.0,0.0,6.1153846,0.0,(39800.0;65200.0]
175.0,0.0,0.4895833,0.7257143,0.0,0.25,6.3006993,1.0,(39800.0;65200.0]
609.0,0.0393091,0.4455033,0.6617406,0.0,0.1794872,6.0229226,0.4285714,(39800.0;65200.0]
783.0,0.0043898,0.4973661,0.7305236,0.0038314,0.3392857,5.9049505,0.6491228,(39800.0;65200.0]
57.0,0.0,0.4756757,0.7192982,0.0,0.0,3.9583333,0.0,(39800.0;65200.0]
53.0,0.0070922,0.4184397,0.7924528,0.0,0.0,5.5102041,0.0,(39800.0;65200.0]
83.0,0.0,0.5586592,0.5783133,0.0,0.0823529,5.5344828,0.8571429,(39800.0;65200.0]
33.0,0.0,0.4454545,0.8181818,0.0,0.0,6.88,0.0,(39800.0;65200.0]
211.0,0.0,0.485,0.7156398,0.0,0.0714286,6.2280702,0.5,(39800.0;65200.0]
228.0,0.0,0.4861338,0.7280702,0.0,0.25,6.5209581,0.6666667,(39800.0;65200.0]
227.0,0.8916563,0.4358655,0.8722467,0.0,0.0,4.1666667,0.0,(39800.0;65200.0]
37.0,0.0,0.5113636,0.8378378,0.0,0.0594059,5.2941176,1.0,(39800.0;65200.0]
1294.0,0.0005366,0.4832305,0.7712519,0.1313756,0.2474227,5.5506937,0.4583333,(39800.0;65200.0]
2839.0,0.0055801,0.5110304,0.7125749,0.0063403,0.1336516,4.9633621,0.6785714,(39800.0;65200.0]
1813.0,0.0024891,0.5422112,0.8069498,0.0005516,0.2888889,5.77375,0.5384615,(39800.0;65200.0]
2902.0,0.007466,0.5066608,0.6733287,0.0010338,0.2391304,5.2274611,0.1818182,(39800.0;65200.0]
680.0,0.0,0.5301676,0.7955882,0.0029412,0.3333333,6.0643564,0.5555556,(39800.0;65200.0]
447.0,0.003956,0.2527473,0.7136465,0.2572707,0.0333333,6.2016129,1.0,(39800.0;65200.0]
162.0,0.0039139,0.5205479,0.845679,0.0,0.3333333,6.4397163,1.0,(39800.0;65200.0]
127.0,0.0184615,0.4830769,0.7559055,0.0,0.0,6.9357798,0.0,(39800.0;65200.0]
5685.0,0.0174554,0.3555624,0.5467018,0.0029903,0.116208,6.7108039,0.5526316,(39800.0;65200.0]
580.0,0.0035817,0.4555874,0.6482759,0.0,0.0493827,5.266881,0.75,(39800.0;65200.0]
221.0,0.0,0.4934426,0.760181,0.0,0.3333333,5.6467391,0.0,(39800.0;65200.0]
903.0,0.009247,0.5724351,0.7740864,0.0011074,0.0869565,5.5114613,0.75,(39800.0;65200.0]
1058.0,0.0013769,0.5380379,0.7873346,0.0066163,0.1914894,5.3960396,0.3333333,(39800.0;65200.0]
320.0,0.0,0.5023256,0.7375,0.009375,0.1666667,6.2077922,0.0,(39800.0;65200.0]
785.0,0.0004805,0.477655,0.7031847,0.0038217,0.09375,6.9669421,0.3333333,(39800.0;65200.0]
170.0,0.0077519,0.622739,0.6411765,0.0058824,0.0252101,5.6019417,0.6666667,(39800.0;65200.0]
523.0,0.0035613,0.5477208,0.7801147,0.042065,0.6818182,5.6852248,0.6666667,(39800.0;65200.0]
1683.0,0.0052927,0.4129912,0.8336304,0.0029709,0.2040816,4.8929236,0.3,(39800.0;65200.0]
542.0,0.0129434,0.2737296,0.6070111,0.0,0.1896552,7.1451613,0.3636364,(39800.0;65200.0]
595.0,0.0031422,0.4980361,0.6991597,0.0,0.0671642,5.1646341,0.5555556,(39800.0;65200.0]
794.0,0.0013263,0.4615385,0.743073,0.0,0.2,6.4332248,0.25,(39800.0;65200.0]
1032.0,0.0010563,0.481338,0.749031,0.0,0.1351351,6.3840206,0.6,(39800.0;65200.0]
1953.0,0.0093828,0.469975,0.7142857,0.0,0.0985915,5.7724138,0.4285714,(39800.0;65200.0]
903.0,0.0022543,0.4305681,0.765227,0.0,0.1413043,5.6158114,0.6153846,(39800.0;65200.0]
1111.0,0.0031261,0.4755123,0.7074707,0.0036004,0.0784314,6.360241,0.75,(39800.0;65200.0]
573.0,0.0,0.4794851,0.6544503,0.1518325,0.1449275,6.5854801,0.9,(39800.0;65200.0]
2690.0,0.006767,0.433918,0.6423792,0.0026022,0.2192982,6.6195207,0.76,(39800.0;65200.0]
2816.0,0.002289,0.4826896,0.6526989,0.0007102,0.0714286,5.9994282,0.3636364,(39800.0;65200.0]
888.0,0.015873,0.4880952,0.8085586,0.0045045,0.0882353,6.3776596,0.0,(39800.0;65200.0]
882.0,0.0018631,0.5780158,0.7290249,0.0,0.0411523,5.0026212,0.725,(39800.0;65200.0]
132.0,0.0064935,0.5,0.7045455,0.1666667,0.25,6.9245283,0.75,(39800.0;65200.0]
299.0,0.0239362,0.5611702,0.7257525,0.1538462,0.0526316,5.6970954,1.0,(39800.0;65200.0]
2588.0,0.0422082,0.4384296,0.7272025,0.0830757,0.1912568,5.1477663,0.4571429,(39800.0;65200.0]
1643.0,0.0025149,0.4881116,0.7437614,0.0,0.3617021,6.4239316,0.5294118,(39800.0;65200.0]
521.0,0.0053558,0.5072686,0.6909789,0.0,0.0625,6.6159794,1.0,(39800.0;65200.0]
2256.0,0.0103359,0.4780362,0.6480496,0.0656028,0.1368821,5.6383958,0.4444444,(39800.0;65200.0]
172.0,0.0043668,0.5240175,0.7093023,0.0,0.0833333,6.5042017,1.0,(39800.0;65200.0]
421.0,0.0,0.5204583,0.7577197,0.1045131,0.2407407,5.536193,0.4615385,(39800.0;65200.0]
4430.0,0.0075007,0.4614698,0.6507901,0.0521445,0.1219512,6.2342528,0.44,(39800.0;65200.0]
496.0,0.003465,0.5190575,0.8266129,0.0423387,0.125,5.469163,0.5,(39800.0;65200.0]
4254.0,0.0047926,0.481106,0.6471556,0.0058768,0.1578947,6.7598881,0.6060606,(39800.0;65200.0]
1199.0,0.0135181,0.436634,0.6388657,0.0,0.2195122,6.552439,0.1111111,(39800.0;65200.0]
483.0,0.0007369,0.5666912,0.8240166,0.0,0.0769231,5.9156328,0.5,(39800.0;65200.0]
1138.0,0.0010098,0.4826658,0.71529,0.0,0.2857143,6.1606368,0.25,(39800.0;65200.0]
1525.0,0.0010695,0.2905526,0.7416393,0.0,0.1931818,5.0964674,0.4117647,(39800.0;65200.0]
1055.0,0.0,0.4904943,0.6758294,0.0028436,0.125,6.8307453,0.5,(39800.0;65200.0]
228.0,0.0017361,0.5208333,0.7368421,0.0307018,0.1666667,6.5906736,0.0,(39800.0;65200.0]
81.0,0.018018,0.5630631,0.5555556,0.0,0.0588235,4.225,1.0,(39800.0;65200.0]
1663.0,0.0091302,0.502643,0.6819002,0.0625376,0.1128205,5.1586207,0.4545455,(39800.0;65200.0]
584.0,0.0006423,0.5427103,0.7910959,0.0,0.1304348,6.0363289,0.3333333,(39800.0;65200.0]
910.0,0.0110112,0.4,0.8868132,0.0010989,0.1153846,4.6688034,0.0,(39800.0;65200.0]
4737.0,0.0039083,0.4734237,0.6223348,0.4082753,0.0905588,6.1604706,0.7446809,(39800.0;65200.0]
1837.0,0.0054749,0.5236848,0.6265651,0.0179641,0.19375,6.0366071,0.8709677,(39800.0;65200.0]
137.0,0.0075567,0.4206549,0.8175182,0.0,0.2,6.1584158,1.0,(39800.0;65200.0]
71.0,0.0,0.4300518,0.7042254,0.0,0.0174419,5.7213115,1.0,(39800.0;65200.0]
429.0,0.0058824,0.4735294,0.6153846,0.0,0.0555556,6.2007042,0.6666667,(39800.0;65200.0]
699.0,0.00123,0.4821648,0.6480687,0.0014306,0.0080972,6.0630435,1.0,(39800.0;65200.0]
2675.0,0.0086007,0.4846179,0.5880374,0.1506542,0.0847458,5.4543611,0.5111111,(39800.0;65200.0]
920.0,0.0093273,0.2605992,0.548913,0.0315217,0.125,7.0251572,0.8571429,(39800.0;65200.0]
197.0,0.057971,0.5279503,0.6192893,0.1218274,0.1,5.4757282,1.0,(39800.0;65200.0]
1216.0,0.0031469,0.5832168,0.5896382,0.1241776,0.0285714,5.5551102,0.25,(39800.0;65200.0]
402.0,0.0061224,0.5326531,0.7189055,0.0074627,0.16,5.7986111,0.5,(39800.0;65200.0]
1543.0,0.0010478,0.387259,0.7116008,0.2410888,0.1702128,5.9931973,0.3125,(39800.0;65200.0]
68.0,0.0,0.4972376,0.7058824,0.0735294,0.0,6.4509804,0.0,(39800.0;65200.0]
6662.0,0.006686,0.5074848,0.7060943,0.1532573,0.1264368,6.2915972,0.3506494,(39800.0;65200.0]
673.0,0.0,0.4439946,0.5943536,0.0163447,0.1216216,6.0,0.7777778,(39800.0;65200.0]
446.0,0.0,0.4838983,0.7219731,0.0,0.3333333,6.3514286,0.2,(39800.0;65200.0]
238.0,0.0017794,0.4661922,0.6848739,0.0,0.2368421,5.9817073,0.6666667,(39800.0;65200.0]
200.0,0.0,0.4704918,0.76,0.0,0.0,6.7839506,0.0,(39800.0;65200.0]
43674.0,0.0098114,0.5135309,0.6536612,0.0223245,0.2256809,6.3653309,0.3029557,(39800.0;65200.0]
2325.0,0.0068016,0.4794369,0.7126882,0.0025806,0.2352941,6.5349276,0.5,(39800.0;65200.0]
84.0,0.0044053,0.4713656,0.8095238,0.0357143,0.6666667,6.9322034,0.0,(39800.0;65200.0]
634.0,0.0113032,0.5392287,0.6735016,0.2523659,0.16,5.5816092,0.25,(39800.0;65200.0]
65634.0,0.0140362,0.4968128,0.7172045,0.3528811,0.1507067,6.3295702,0.3593131,(39800.0;65200.0]
1844.0,0.005677,0.5025231,0.6719089,0.0021692,0.1299213,5.6511811,0.5454545,(39800.0;65200.0]
3118.0,0.0021978,0.5568681,0.6949968,0.0538807,0.1149425,5.9647468,0.25,(39800.0;65200.0]
1420.0,0.0005401,0.4590872,0.7014085,0.0007042,0.2432432,6.4538188,0.3333333,(39800.0;65200.0]
3028.0,0.0086088,0.4233242,0.7291942,0.0033025,0.2356021,6.5648103,0.6777778,(39800.0;65200.0]
3019.0,0.0044832,0.4749584,0.6833389,0.0824776,0.2131148,6.1867542,0.3589744,(39800.0;65200.0]
406.0,0.0018349,0.4981651,0.7783251,0.0049261,0.1666667,6.3020528,0.5,(39800.0;65200.0]
188.0,0.0,0.5416667,0.6382979,0.0,0.0689655,6.2972973,1.0,(39800.0;65200.0]
3644.0,0.0014961,0.4580092,0.7027991,0.3959934,0.1747212,6.1783578,0.4680851,(39800.0;65200.0]
70.0,0.0,0.6883289,0.8142857,0.0142857,0.2941176,5.7592593,0.0,(39800.0;65200.0]
661.0,0.0122471,0.4818956,0.7806354,0.0015129,0.2083333,6.1830189,0.4,(39800.0;65200.0]
312.0,0.0025773,0.4884021,0.6570513,0.0096154,0.4166667,5.7129187,0.3,(39800.0;65200.0]
5461.0,0.0242854,0.5045898,0.7575536,0.1204908,0.0769231,5.9872774,0.6304348,(39800.0;65200.0]
481.0,0.0108611,0.5166796,0.7796258,0.014553,0.4375,5.2885572,0.4693878,(39800.0;65200.0]
11267.0,0.0038135,0.5067348,0.7065767,0.1942842,0.1645714,6.175934,0.3958333,(39800.0;65200.0]
136.0,0.0,0.498829,0.8823529,0.0,0.25,5.7475728,1.0,(39800.0;65200.0]
82.0,0.0,0.3865248,0.8414634,0.0,0.0322581,6.7027027,1.0,(39800.0;65200.0]
163.0,0.0,0.5633803,0.607362,0.0,0.0617284,5.9230769,1.0,(39800.0;65200.0]
182.0,0.0,0.521645,0.7197802,0.021978,0.1666667,6.1313869,1.0,(39800.0;65200.0]
937.0,0.0019033,0.5409212,0.8068303,0.0,0.097561,6.4166667,0.5,(39800.0;65200.0]
114800.0,0.0135493,0.5119297,0.6006359,0.2080401,0.1710907,5.7588779,0.4662215,(39800.0;65200.0]
1141.0,0.0038394,0.4914485,0.6967572,0.0078878,0.1594203,5.8278041,0.5454545,(39800.0;65200.0]
610.0,0.004375,0.49125,0.7409836,0.0,0.1666667,6.4875847,0.0,(39800.0;65200.0]
12667.0,0.0046029,0.5339965,0.7106655,0.0301571,0.0903733,6.178504,0.5,(39800.0;65200.0]
464.0,0.0,0.478943,0.6724138,0.0,0.1818182,5.9263456,0.5,(39800.0;65200.0]
284.0,0.0078261,0.4034783,0.8485915,0.0,0.0,4.9820359,0.0,(39800.0;65200.0]
1158.0,0.004114,0.5042609,0.7944732,0.0103627,0.2378378,5.0974843,0.6363636,(39800.0;65200.0]
846.0,0.0008985,0.4532794,0.7104019,0.0,0.2,6.5816794,0.5,(39800.0;65200.0]
7332.0,0.038249,0.4213891,0.5716039,0.2317239,0.0833333,6.320456,0.3513514,(39800.0;65200.0]
900.0,0.0282686,0.4707499,0.6966667,0.0488889,0.4871795,6.0492041,0.6842105,(39800.0;65200.0]
1575.0,0.0120221,0.367363,0.7339683,0.0,0.1333333,6.4495413,0.5,(39800.0;65200.0]
138.0,0.0048077,0.53125,0.8333333,0.0,0.0,6.675,0.0,(39800.0;65200.0]
19703.0,0.0387914,0.4835534,0.6645688,0.0011673,0.1355932,6.1347389,0.4083333,(39800.0;65200.0]
417.0,0.0008897,0.5311388,0.8129496,0.0,0.2142857,6.2262997,0.5,(39800.0;65200.0]
91.0,0.0,0.5252525,0.8241758,0.0,0.2857143,5.3676471,0.5,(39800.0;65200.0]
5226.0,0.0179255,0.5176065,0.8185993,0.1257176,0.2789855,5.9994507,0.4220779,(39800.0;65200.0]
473.0,0.0022953,0.5577659,0.8012685,0.0105708,0.125,5.8341346,0.5,(39800.0;65200.0]
2980.0,0.0084982,0.5023683,0.6802013,0.0100671,0.1847507,5.8628984,0.4761905,(39800.0;65200.0]
339.0,0.0,0.4651934,0.7168142,0.0,0.3076923,6.2460317,0.5,(39800.0;65200.0]
4109.0,0.0025938,0.5163502,0.7739109,0.0591385,0.2125,6.1907438,0.5098039,(39800.0;65200.0]
1220.0,0.0016041,0.5197305,0.747541,0.0016393,0.1904762,6.0504762,0.5,(39800.0;65200.0]
83340.0,0.0167311,0.4711817,0.6317855,0.3766739,0.1354628,6.348149,0.7057878,(39800.0;65200.0]
183.0,0.0019685,0.5374016,0.8196721,0.0,0.25,6.0650888,1.0,(39800.0;65200.0]
2243.0,0.0018396,0.5146405,0.7810967,0.2572448,0.1624365,5.6139076,0.78125,(39800.0;65200.0]
109.0,0.0,0.3975535,0.8256881,0.0,0.0555556,6.4945055,1.0,(39800.0;65200.0]
9854.0,0.0230233,0.4912546,0.7895271,0.148975,0.1389961,5.6884963,0.3888889,(39800.0;65200.0]
776.0,0.00479,0.4882093,0.7435567,0.0025773,0.2962963,6.0571895,0.25,(39800.0;65200.0]
1277.0,0.0014017,0.4760303,0.7321848,0.0015662,0.2666667,5.8898899,0.5,(39800.0;65200.0]
88.0,0.0,0.4785992,0.7272727,0.0,0.375,6.3709677,0.0,(39800.0;65200.0]
1561.0,0.0025826,0.5018079,0.6201153,0.0006406,0.1707317,6.8920086,0.3571429,(39800.0;65200.0]
898.0,0.0031983,0.5676972,0.6681514,0.0,0.0298185,4.8468606,0.2898551,(39800.0;65200.0]
587.0,0.0006333,0.4642179,0.7427598,0.0,0.2142857,6.2487562,0.5555556,(39800.0;65200.0]
51.0,0.0068966,0.5655172,0.6666667,0.0,0.046729,4.9111111,0.8,(39800.0;65200.0]
80.0,0.0,0.4895833,0.6375,0.0,0.0,5.490566,0.0,(39800.0;65200.0]
11689.0,0.0141408,0.408362,0.6555736,0.0102661,0.1432361,6.3354813,0.4444444,(39800.0;65200.0]
474.0,0.003663,0.4154893,0.8375527,0.0632911,0.04,4.85209,0.0,(39800.0;65200.0]
3159.0,0.0040425,0.4666205,0.7024375,0.0041152,0.0439883,6.396726,0.2,(39800.0;65200.0]
584.0,0.0036923,0.4972308,0.760274,0.005137,0.2891566,5.3039648,0.1666667,(39800.0;65200.0]
6661.0,0.0148164,0.2718488,0.4634439,0.0231197,0.097561,6.6115735,0.275,(39800.0;65200.0]
998.0,0.0090719,0.4678995,0.6833667,0.0200401,0.4269006,5.7241379,0.6849315,(39800.0;65200.0]
484.0,0.0022573,0.5417607,0.8285124,0.0,0.0714286,6.0868545,0.0,(39800.0;65200.0]
1093.0,0.0032739,0.4961804,0.7538884,0.0009149,0.125,6.3043478,0.2,(39800.0;65200.0]
2092.0,0.0019964,0.4865699,0.7041109,0.0,0.1826923,6.2355908,0.4210526,(39800.0;65200.0]
414.0,0.0,0.522807,0.7971014,0.0,0.2727273,6.3754266,0.0,(39800.0;65200.0]
125.0,0.0080429,0.5040214,0.848,0.0,0.5,6.0353982,0.0,(39800.0;65200.0]
644.0,0.00401,0.5012531,0.8338509,0.0,0.1481481,6.05,0.25,(39800.0;65200.0]
274.0,0.0,0.503023,0.8065693,0.0218978,0.0769231,5.5630252,0.5,(39800.0;65200.0]
1784.0,0.0063236,0.539686,0.7623318,0.0061659,0.4126984,6.426312,0.4615385,(39800.0;65200.0]
16721.0,0.0144308,0.5340758,0.7207703,0.2149393,0.1611722,6.0549209,0.4681818,(39800.0;65200.0]
657.0,0.002002,0.4104104,0.7595129,0.0015221,0.0932203,6.3920145,0.8181818,(39800.0;65200.0]
13965.0,0.0075556,0.4823703,0.6394558,0.0121733,0.2167442,6.3817511,0.5793991,(39800.0;65200.0]
